city,price
南池村,124.7
贝力生,124.7
亭山村,124.7
联合村,124.7
中联村(道墟统包一组),124.7
石道地村,124.7
鉴湖电线电缆公司,124.7
藕岸村,124.7
双港变电所,124.7
杨梅村,124.7
森海豪庭百合园,124.7
相公殿路15号,124.7
六建小区,124.7
黄徐村,124.7
镜悦府,124.7
振海制衣厂,124.7
笔架桥,124.7
越北村,124.7
石岙村,124.7
娥一居委会,124.7
枫源村,124.7
百官老城区东,124.7
下坊门新村,124.7
富虹仓库,124.7
化肥厂,124.7
第三酒厂,124.7
正元香槟花园,124.7
南岩高新技术园区,124.7
大云桥住宅,124.7
天和证券,124.7
万峰小区,124.7
卧龙山水绿都,124.7
广嘉山水华园,124.7
绍兴日报社,124.7
东关中学,124.7
新昌越峰影视文化有限公司,124.7
未落网格,124.7
锦程文苑,124.7
王城寺村,124.7
双叶村,124.7
谢塘居委会,124.7
格耐斯纺织,124.7
大小坑村,124.7
丹桂华庭小区,124.7
沥泗村,124.7
苎萝三村,124.7
新湖园小区,124.7
派出所,124.7
诸暨大酒店,124.7
新昌实验幼儿园,124.7
浣纱支路66幢,124.7
东坑口村,124.7
迭里村,124.7
霞朗桥村,124.7
万商苑北区,124.7
丁山村,124.7
桥对岸村黄泽统一包组,124.7
轻纺城电脑绣花纺织装饰开发中心,124.7
石溪村城东统包区七组,124.7
万通化工,124.7
增大居委会,124.7
上旺村,124.7
新横溪村,124.7
白泥坎村,124.7
曹娥江大酒店,124.7
新光村(崧厦统包四组),124.7
人利安置小区,124.7
东溪村,124.7
望云路家具厂,124.7
万兴庄园,124.7
幸福里,124.7
小湖家(电厂),124.7
嘉业印染,124.7
丽坞底,124.7
九岩村,124.7
新民热电厂,124.7
计生站,124.7
牌头村,124.7
王悦义-政企经理,124.7
原种场小区,124.7
渡头村,124.7
旧宅村儒岙支局统包四组,124.7
东江村,124.7
楼海燕-政企经理,124.7
五云村,124.7
劳动村新甸统包一组,124.7
西街,124.7
兆山新村,124.7
剡湖家园,124.7
姚家,124.7
五泄村,124.7
水果批发市场,124.7
市公路管理处,124.7
锻压厂宿舍,124.7
炉溪村,124.7
三龙工业区,124.7
县人武部,124.7
东郭村城东统包二组,124.7
大唐春天,124.7
鹅境雅苑,124.7
平水电信局,124.7
王坛村,124.7
振东实业公司,124.7
个私园区,124.7
尉村,124.7
恒利新村西1区(茅家新村部分),124.7
雅里村,124.7
半山小区西,124.7
滨江南路24幢,124.7
桥下村,124.7
喜临门厂房,124.7
元大毛地毯,124.7
永氏利公司,124.7
行宫山村,124.7
磕下新村,124.7
胜利西路111号,124.7
恒丰商务楼,124.7
城南大专院校,124.7
镜湖村农民公寓,124.7
滨海新城海涂西,124.7
新昌县人武部,124.7
皇埠村,124.7
技师学院,124.7
碧波风铃,124.7
剑桥外国语幼儿园,124.7
新昌劳动局,124.7
金港湾,124.7
南泥湾村,124.7
滨海新城工业区西,124.7
星泽湾小区,124.7
唐家坪村沙溪支局统包一组,124.7
会计核算中心,124.7
永兴村,124.7
余海保-政企经理,124.7
塔山工业区,124.7
金科大酒店,124.7
新昌京新制药,124.7
凤凰名都,124.7
桂花新村,124.7
永锋花园,124.7
里浦村,124.7
东联村,124.7
侣东村,124.7
沈塘村,124.7
灵芝村,124.7
华舍医院,124.7
博士苑,124.7
春晖中学,124.7
耀宇纺织,124.7
科创大厦,124.7
灵芝镇西山头村,124.7
江东新村22幢,124.7
现代大厦,124.7
越发紫荆府,124.7
人民中路南,124.7
镜湖人家,124.7
朝晖雅苑,124.7
稽山翡翠园,124.7
棠家洲村,124.7
信用社,124.7
佳隆防腐,124.7
鲁戈村,124.7
春江花城,124.7
世茂广场,124.7
保佑桥小区,124.7
幸福村工业区,124.7
美东新村东区,124.7
张家坞,124.7
雄踞村,124.7
聚众纺织,124.7
竹前村,124.7
细心坑村,124.7
上湖村,124.7
后观巷,124.7
城西新村,124.7
坝里金,124.7
鹏程电器,124.7
兴浦工业区,124.7
中石化高士达加油站,124.7
长山新村,124.7
玫瑰山庄,124.7
南市场(冠成国际6#、7#、8#楼),124.7
欧洋纺织品,124.7
西湖花园,124.7
绍兴电信分公司,124.7
三溪村,124.7
黄泥丘村,124.7
兰亭镇人民政府,124.7
中杰纺织有限公司,124.7
枫桥新农贸市场,124.7
宏丽大厦,124.7
城隍坊社区2,124.7
安昌工业园区(四海氨纶北),124.7
里丁村,124.7
兰亭中学,124.7
祝家村,124.7
汽车检测中心,124.7
徐建红-商客经理,124.7
竹溪村,124.7
永盛厂,124.7
经济开发区2,124.7
吕琰斌-商客经理,124.7
丰项村,124.7
百合花园,124.7
上礼泉村城西统包区四组,124.7
茶亭新村61-78幢,124.7
越州印染,124.7
丁伟-政企经理,124.7
东庑,124.7
城关一小,124.7
雅良村,124.7
许宅村,124.7
新航村,124.7
大地香漓湾,124.7
梅市水庄中区,124.7
天一农贸市场,124.7
南方科技,124.7
芳泉村新农村,124.7
三江东街2,124.7
文化中心,124.7
澄湾工业园区,124.7
丽都南苑,124.7
火烧吴村,124.7
安平路丝网厂,124.7
丫家杨,124.7
实验幼儿园,124.7
王家埭工业区,124.7
九里斜村,124.7
外滩梅园,124.7
农贸市场,124.7
白莲堂社区1城中统包二组,124.7
新世纪花园,124.7
天御湾,124.7
安昌中学,124.7
金鑫果,124.7
大庙罗村,124.7
美龙家园,124.7
上石演柴油机厂,124.7
第二高级中学,124.7
绿城兰园,124.7
民生药业,124.7
蓬？村,124.7
鹿山公寓,124.7
国际商贸城,124.7
秀水苑杨柳阁,124.7
渔化桥公寓,124.7
中国银行,124.7
清江嘉园,124.7
九间廊村,124.7
盛海华－商客经理,124.7
下方桥社区,124.7
科泓化工,124.7
发展大厦(交行),124.7
高龙村,124.7
仙岩村,124.7
仕畈坞村,124.7
越联村,124.7
奋勇针纺,124.7
五夫工业区,124.7
太平桥头,124.7
永和村,124.7
坑西新村,124.7
文体大厦,124.7
金柯嘉园,124.7
雄风永利广场,124.7
央于村,124.7
金伯利公司,124.7
吴丹-政企经理,124.7
上礼泉村永兴北路,124.7
棠二村,124.7
牛头岭,124.7
西三村,124.7
柯岩供水公司,124.7
群艺馆,124.7
村头村,124.7
西岩村,124.7
金昌工业园区,124.7
丰园村,124.7
百合花园,124.7
丽都西苑,124.7
大众纺织,124.7
妇保院,124.7
马仁村,124.7
昌盛家园,124.7
震元制药,124.7
娄二红-客户经理,124.7
城市之星宾馆,124.7
东郡华庭,124.7
人和景园,124.7
领先国际,124.7
顺利村,124.7
平川桥,124.7
新风塑业、凯丽包装,124.7
欧利来纺织,124.7
九里工贸园区,124.7
中冶梧桐园,124.7
江龙工业区,124.7
万达财富大厦,124.7
福立花园,124.7
东庄村,124.7
骏发纺织有限公司,124.7
西蚌潭村,124.7
徐建明-政企经理,124.7
碧水金柯,124.7
下三溪村,124.7
徐钰锋-政企经理,124.7
原交警大队,124.7
金岭村,124.7
陈墩村,124.7
镜湖花园,124.7
儒二村儒岙支局统包二组,124.7
下尉村,124.7
庙湾村,124.7
城南派出所,124.7
横街电信,124.7
陆家埭村,124.7
樊江村解困房,124.7
芳华大厦,124.7
实验中学人利校区,124.7
马家岙,124.7
一家商务宾馆,124.7
东联农贸市场,124.7
斗门老街,124.7
银华纺织,124.7
新昌供电公司,124.7
道墟居委会(道墟统包二组B),124.7
锦茂大厦,124.7
保险公司,124.7
二建公司,124.7
青少年活动中心,124.7
华泰大厦,124.7
华清大厦,124.7
柯东仓储,124.7
国庆村,124.7
板张村,124.7
三花新村,124.7
石门槛,124.7
小轩窗居室有限公司,124.7
唐挺-商客经理,124.7
长乐(陈家娄)村,124.7
馒头山村,124.7
易邦医用品,124.7
龙珠里,124.7
光明村,124.7
瑞风汽车,124.7
豫才中学,124.7
绿扬花园,124.7
开发区石油仓库,124.7
孙家村,124.7
雅豪大酒店,124.7
水产品贸易市场,124.7
柯亭小区,124.7
白鹭金滩翠湖园,124.7
耀江时代广场,124.7
晟晟体育用品,124.7
安昌振越染整,124.7
上山泊村,124.7
下马村鹿山统包三组,124.7
长湾村,124.7
平水镇中学,124.7
三花和庄,124.7
新昌西站,124.7
后山村,124.7
南明三村,124.7
未落网格,124.7
玉园大酒店,124.7
龙皇堂村,124.7
麻家田村,124.7
八郑村,124.7
胜利西村,124.7
猫儿桥,124.7
华维小区,124.7
中金国际,124.7
汇金商务楼,124.7
蓝翔机电,124.7
工业学校镜湖校区,124.7
绍钢五村,124.7
腾豪村,124.7
华兴厂,124.7
浙江天工建设集团有限公司永通,124.7
靖江村,124.7
燕甸园,124.7
解放南路1000号江滨楼,124.7
龙会新村,124.7
百舸公寓,124.7
杨汛桥人民医院,124.7
香舍丽都,124.7
剡城路463号,124.7
先进村,124.7
严家潭,124.7
钱烨-政企经理,124.7
雅德居厂区,124.7
联谊村,124.7
水竹村,124.7
无名商务大厦,124.7
新昌工商局,124.7
幸福村应街街支局统包五组,124.7
勤烨针织工业园,124.7
吴丽娜-政企经理,124.7
残疾人康复职业培训中心,124.7
建中印染,124.7
江南南路33号,124.7
店口商贸城,124.7
夏葑村,124.7
国际广场,124.7
安滨嘉苑,124.7
柯桥街道办事处,124.7
东江新村,124.7
外商投资园区,124.7
中区大厦,124.7
图森木业,124.7
草塔支局统包五组,124.7
嘉德印染,124.7
童家坞村,124.7
蟠龙村,124.7
恒利商务楼,124.7
海越花园,124.7
江家娄村,124.7
和睦园,124.7
时代凤凰岛,124.7
曹家村,124.7
新昌海关,124.7
英伦小镇,124.7
华远化纤,124.7
王琴-政企经理,124.7
天姥路50号,124.7
城西五苑,124.7
高峰纺织,124.7
滨海粮食仓库,124.7
紫金苑小区,124.7
华风公司,124.7
崇仁一村,124.7
康牧药业,124.7
官路小区,124.7
聚金园,124.7
和尚田村,124.7
皋埠人民医院,124.7
银蝶苑,124.7
绍兴天下含江苑,124.7
花浦村,124.7
福全山村,124.7
赵墅,124.7
联合市场,124.7
康郡雅音岛,124.7
天城锦江苑,124.7
滨江南路15号,124.7
瑞丰大厦,124.7
电力大厦,124.7
东双桥公寓,124.7
金淙苑小区,124.7
达郭村,124.7
在建小区,124.7
南都花园,124.7
蓝天市心广场,124.7
九里村,124.7
颐福园,124.7
宏益五金机电,124.7
亿田,124.7
桃园村,124.7
金帝银泰城,124.7
大岭村,124.7
绍兴名贤馆,124.7
未落网格,124.7
鸬鹚湾,124.7
羊山村,124.7
亭山小学,124.7
城监大队,124.7
剑达汽车零部件有限公司,124.7
中天力化工,124.7
昌明花园,124.7
边卫东-客户经理,124.7
舜江新村,124.7
邹家葑村,124.7
平江路周转房,124.7
培坑村,124.7
洪山湖居委会,124.7
蚌潭小区,124.7
滨江左岸,124.7
万润大厦,124.7
达利发广场,124.7
柯南旺角,124.7
前山新村,124.7
张利英-客户经理,124.7
绍兴科技馆,124.7
滨江豪园,124.7
诺伊毛纺,124.7
东关凌村工业区,124.7
沙园村,124.7
十二都村,124.7
前岸村,124.7
棉花仓库,124.7
宣港,124.7
新世纪花苑,124.7
官塘村,124.7
烟草公司宿舍,124.7
前洋市村,124.7
潭许村,124.7
东关朱家楼工业区,124.7
侯村,124.7
茶坊村,124.7
青甸湖小区行塘坊,124.7
碑山村,124.7
罗门西村,124.7
国大,124.7
东丁村,124.7
滨海新城海涂东,124.7
新昌大厦,124.7
周兆良-商客经理,124.7
梁金玉-政企经理,124.7
漳汀村,124.7
潘俊英-政企经理,124.7
支鉴路村,124.7
晶汇大厦,124.7
火车站,124.7
马鞍中学,124.7
紫荆华庭,124.7
中原毛纺,124.7
商业城,124.7
汲水弄,124.7
开元社区大唐支局统包五组,124.7
老百姓食品有限公司,124.7
柯福(福欣)小区,124.7
凤仪,124.7
惠普广场,124.7
嵊德牧业,124.7
培蒙西服,124.7
王洋坪村,124.7
恒鑫纺织厂,124.7
秋瑾中学,124.7
楼稼坂,124.7
楼基村,124.7
朗臻新天地,124.7
上下阁村,124.7
黄贤村,124.7
水越名都,124.7
中设建工集团,124.7
三川住宅区,124.7
铁顶山村,124.7
胜乔村,124.7
新华书店,124.7
明大家园,124.7
建开花园,124.7
东一大酒店,124.7
外浦村,124.7
诸暨报社大楼,124.7
三鑫桂花苑,124.7
何村,124.7
东关工业区四环西,124.7
春欣大厦,124.7
西花园村,124.7
六建桥南,124.7
浙江稽山实业有限公司宿舍楼,124.7
马山热电厂,124.7
百菊村,124.7
东湖镇人民医院,124.7
越隆大厦,124.7
黄家店,124.7
领带园二路,124.7
双燕村,124.7
凤江小区,124.7
龙江新居,124.7
福海村,124.7
杨汛居委会,124.7
河山公寓,124.7
永丰村,124.7
乐园三区,124.7
杨竹君-商客经理,124.7
盛茂村,124.7
通明村,124.7
袍江中学,124.7
城隍庙,124.7
下大路,124.7
栗金,124.7
陈飞-政企经理,124.7
万邦名邸,124.7
黄贤萍-政企经理,124.7
华夏大厦,124.7
东圃菜场,124.7
新联村,124.7
长坑村,124.7
石砩村,124.7
新昌县邮政局,124.7
溪埭次坞支局统包四组,124.7
同锦和,124.7
桂山村,124.7
翠苑新村,124.7
陈溪村,124.7
横旦村,124.7
蓝天实验小学,124.7
渔江村,124.7
铭丰臻园,124.7
上任村,124.7
蒋林头村,124.7
残联,124.7
山口村,124.7
水产村,124.7
七星中学,124.7
梅龙湖工业区,124.7
州山老年公寓,124.7
七一村,124.7
昊时利,124.7
大众4S店,124.7
柯桥客运中心,124.7
大山西村,124.7
新城家居装饰街,124.7
马溪村谷来统包二组,124.7
丰越别墅,124.7
泰岳村,124.7
冯柯山村,124.7
前村,124.7
绍兴艺校,124.7
仙湖居委会,124.7
滨江华都,124.7
袍江汽车展示中心,124.7
浙江兴昌风机有限公司,124.7
御景华庭38幢,124.7
万兴公寓,124.7
奥力,124.7
花钿新村,124.7
亭凉树下,124.7
飞凤村,124.7
金星公寓,124.7
宝华家天下,124.7
董余村,124.7
财富广场,124.7
东方明珠苑,124.7
轻纺城西市场(已拆),124.7
国贸大厦,124.7
南联村,124.7
约和村,124.7
长桥村,124.7
攒宫茶场,124.7
商建军-商客经理,124.7
李军-政企经理,124.7
东兴路,124.7
新华印务,124.7
康乐中心,124.7
中宅村,124.7
杜黄新村,124.7
考溪坞村,124.7
茶浜村,124.7
外严村,124.7
珠稼坞村,124.7
娥二新村,124.7
邦丁服饰,124.7
轻纺大厦B座,124.7
西坑村,124.7
国周厂,124.7
韩晓春-政企经理,124.7
鑫泰消防培训学校,124.7
五峰村,124.7
大岩坂村,124.7
南街,124.7
柯岩妇保院,124.7
星源名都,124.7
金玉园,124.7
金山湖村,124.7
金锋银锡公司,124.7
宝业集团柯西统包一组,124.7
城市花园,124.7
南马路2,124.7
上贝村,124.7
叶家堡组团,124.7
南方新村,124.7
盾安开发区,124.7
稽山公寓,124.7
福门新村,124.7
许天纬-政企经理,124.7
城北桥汽车站,124.7
锦绣花园,124.7
新昌新三毛酒店,124.7
金鸡山后居委会,124.7
悦诚酒店,124.7
卓力转轴,124.7
高山村,124.7
白云新村,124.7
钱玲娣-政企经理,124.7
中富小区,124.7
五都村,124.7
越都花园,124.7
张娄移民村居民房,124.7
湖都科技幼儿园,124.7
新绛霞村,124.7
马元弄,124.7
南星公寓,124.7
方家桥村钱清统包一组,124.7
老县府,124.7
宜联,124.7
下沙居委会,124.7
滨笕工业区,124.7
新安村,124.7
官河苑,124.7
西畈市场住宅,124.7
朱凤村,124.7
灵芝镇前王村,124.7
钱清镇派出所,124.7
柯桥鲁迅中学,124.7
天镜南苑西区,124.7
剡东村,124.7
长青小区,124.7
新昌人民医院城东分院,124.7
兴越花园,124.7
红旗仪表厂,124.7
绍兴市气象局,124.7
兴云村,124.7
滨海包装,124.7
合兴汽车,124.7
摩利达,124.7
龙凤花园,124.7
大通水尚名都,124.7
城西物流,124.7
学府雅苑,124.7
鲁迅小学和畅堂校区,124.7
北海花园,124.7
珀丽服饰,124.7
新二，新三村,124.7
绍兴港航管理局,124.7
南岸村,124.7
鼎元南山府,124.7
水务集团,124.7
新联合,124.7
华能钢构,124.7
新陈村,124.7
新三江工业园区,124.7
章黄山村,124.7
老巴贝,124.7
边墩村,124.7
章家山新村,124.7
金桥花园,124.7
普发公寓,124.7
梅园村,124.7
火车站,124.7
电信实业集团,124.7
中央华府(第二期),124.7
金色华庭,124.7
西湖居委会,124.7
古越龙山,124.7
富丽华大酒店,124.7
东浦镇卫生院,124.7
任叶村,124.7
城西一苑1,124.7
竺春潮-政企经理,124.7
两湾新村,124.7
奥瑞金包装,124.7
五洲大厦,124.7
官湖沿居委会,124.7
天源别墅,124.7
建设银行,124.7
丰二居委会,124.7
尖坑村,124.7
万豪国际,124.7
冯蔡村,124.7
绍兴城北统包一组,124.7
马安山村,124.7
联邵村,124.7
果品市场,124.7
热电厂,124.7
福宅安村,124.7
金渔村,124.7
浦新社区,124.7
钱清电信局,124.7
直乐施村,124.7
新天地广场,124.7
新旺村城东统包一组,124.7
新欣村,124.7
城南小学,124.7
剧院路,124.7
环保局,124.7
小赭综合大楼,124.7
二轻宿舍,124.7
巴弄村,124.7
阳光海岸,124.7
艇湖村,124.7
外贸大厦,124.7
自来水厂,124.7
浣东新村,124.7
迎驾桥村新区,124.7
祝桥头村,124.7
老水果市场,124.7
横联村澄潭支局统包三组,124.7
金家村,124.7
依水家园,124.7
庆春花苑,124.7
丰盛苑,124.7
剑灶村,124.7
新安佳园,124.7
新安佳园,124.7
新民主村,124.7
蕾笛笙纺服,124.7
绍肖印染,124.7
陈权-政企经理,124.7
清泰苑,124.7
阳光集团,124.7
正大新世界,124.7
东双桥河沿,124.7
城东村,124.7
周小红-政企经理,124.7
唐仁,124.7
鲁家泾村,124.7
昂利康药业1,124.7
绿城,124.7
儒岙工业园区1号,124.7
伟业新城苑,124.7
高南村三江统包十三组,124.7
国际华城,124.7
西湖岙村,124.7
人民东路2弄2号,124.7
舜景秀水苑,124.7
东方花园,124.7
斗门人民医院,124.7
段家汇,124.7
枫华景园,124.7
瑞禾明庭,124.7
石楼对村,124.7
俞赵村,124.7
储墅村,124.7
道墟居委会(道墟统包四组),124.7
翠泽苑,124.7
电脑市场,124.7
尚品公寓,124.7
时光家纺,124.7
仙日,124.7
昌安新村,124.7
会墅岭村,124.7
宣何,124.7
剡界岭村,124.7
大东村,124.7
朝阳新村,124.7
新华定制沪浙港,124.7
邮电技校,124.7
应山保障房安置小区,124.7
轻纺城社区居委会大唐支局统包五组,124.7
大雷村,124.7
临城一村,124.7
城西34环空地,124.7
天御花园,124.7
东俞村,124.7
南源村,124.7
丁家弄,124.7
府山新村,124.7
马鞍新村,124.7
青坛村,124.7
高泽村,124.7
新中村,124.7
徐家塘居委会,124.7
银泰大酒店,124.7
机电大楼,124.7
白鹭金滩春晓园,124.7
新昌县实验中学,124.7
外婆坑村,124.7
西门路,124.7
邵家村,124.7
沃尔沃汽车销售,124.7
香炉峰,124.7
东郑村,124.7
普田公司,124.7
联谊村,124.7
纵横集团,124.7
傅张村,124.7
中佳工业园,124.7
镇东新村,124.7
西郊村,124.7
新昌美力科技股份公司,124.7
华翔大厦,124.7
岭脚村,124.7
章家埠村,124.7
时代商务楼,124.7
新昌新柴控股集团,124.7
越发紫金大厦,124.7
东村,124.7
时代大厦,124.7
新昌制药,124.7
不老神食品有限公司,124.7
外陈牌头支局统包三组,124.7
刀鞘坞,124.7
五莲村,124.7
长城教苑,124.7
新长乐村,124.7
新华村,124.7
东方绿苑,124.7
丁泽村,124.7
信利针织,124.7
嘉丰随园小区,124.7
楼家村,124.7
秀峰村,124.7
梅园物业公司,124.7
轻纺城社区大唐支局统包三组,124.7
富陵农贸市场,124.7
朱王银村新昌城东统包六组,124.7
天一国际,124.7
新昌白云山庄,124.7
溪埭村次坞支局统包六组,124.7
养殖场,124.7
鸿瑞针纺,124.7
朱飞燕-政企经理,124.7
双江,124.7
信诚村,124.7
龙东村,124.7
名都,124.7
莲塘村城东支局统包二组,124.7
锦都花园,124.7
锦江苑,124.7
上八坞村,124.7
新天龙大厦,124.7
二甲新苑,124.7
永和花园,124.7
保驾山村,124.7
夏东村,124.7
正统钢业,124.7
练使村,124.7
文化宫,124.7
天赐良缘,124.7
局办公楼,124.7
荷塘村,124.7
城沿村,124.7
紫御府小区,124.7
庙弄社区,124.7
欣华村,124.7
方梁岙村,124.7
真诏村沙溪支局统包二组,124.7
张琳琳-政企经理,124.7
寿奋兰-政企经理,124.7
兴埠村,124.7
上庄路小区,124.7
教师进修学校,124.7
前庄村,124.7
湖景名苑,124.7
望湖花园东区,124.7
东白绿苑,124.7
丝绸大厦,124.7
岭山村,124.7
三应村,124.7
元垄浪琴湾,124.7
直埠村,124.7
新市场村,124.7
龙景花园,124.7
浙纤新村,124.7
新迪埠村,124.7
消防中队,124.7
娄宫安置小区,124.7
东坑村,124.7
瀛洲名苑,124.7
白莲堂社区1城中统包一组,124.7
化工园区东二区,124.7
石狮工业区,124.7
高立花园,124.7
陆锡坤-客户经理,124.7
宏艺磁电,124.7
枫情水岸,124.7
越红集团,124.7
丽景华庭,124.7
诸暨卫校,124.7
钱清村,124.7
边村,124.7
眼科医院,124.7
望湖花园,124.7
秀水苑枫桂阁,124.7
长乐一村,124.7
马山人才公寓,124.7
银河新村,124.7
孔家岙村,124.7
东兴二区,124.7
金山新村,124.7
后袁湖村,124.7
高新技术园区,124.7
嘉里花园,124.7
湾娄公寓,124.7
富盛村富盛统包二组,124.7
西景丽苑,124.7
梅园新村西区,124.7
稽山小学,124.7
新土管局,124.7
同乐上村,124.7
虞杰-政企经理,124.7
新胜,124.7
九霞村,124.7
富二村,124.7
水利局,124.7
山下郑个私园区,124.7
世茂东广场,124.7
三合村,124.7
金海曼,124.7
环山路口,124.7
清风苑,124.7
七星电信支局,124.7
城东大院,124.7
中国建设银行胜利支行,124.7
浙江汽车仪表厂,124.7
颖泰大厦,124.7
勇舜印染,124.7
家和花园,124.7
方徐村,124.7
镜湖轻纺市场,124.7
金泰茗香苑,124.7
沈飞-政企经理,124.7
东芝村,124.7
江滨公寓,124.7
开元三村,124.7
良昌公寓,124.7
嵊新污水处理厂,124.7
寿志泉厂房,124.7
堰底村,124.7
桥头黄,124.7
长安村,124.7
天海包装制品,124.7
上浦村,124.7
小观,124.7
梅渚工业园区(畈田),124.7
彩虹庄印染,124.7
城南农贸市场,124.7
兰亭风景区,124.7
纺机市场,124.7
绍兴市第一中学,124.7
证券市场,124.7
宣家山村,124.7
罗松村,124.7
崇仁三村,124.7
金色家园,124.7
独山变电所,124.7
香桥苑,124.7
紫峻云庭,124.7
蜀鑫针纺,124.7
前小库,124.7
三江新村,124.7
千秋桥,124.7
疾控中心,124.7
山头里村,124.7
梅泽嘉园,124.7
蔬菜果品市场,124.7
回山村回山支局统包一组,124.7
青石桥村,124.7
新世界家居广场,124.7
棠棣山庄,124.7
曲陶阮村,124.7
电脑城福年楼,124.7
加多宝公司,124.7
阳光山庄,124.7
东灵保健,124.7
供电局,124.7
劳动村新甸统包二组,124.7
陶然家园,124.7
天姥一路,124.7
三华村,124.7
江南路一弄,124.7
越善,124.7
森海豪庭合欢园,124.7
新乐一村,124.7
下坊门老村,124.7
浙纸宾馆,124.7
横湖村,124.7
星宇新村,124.7
西郊安置房,124.7
广宁桥直街,124.7
群力村,124.7
东泽博园,124.7
颐高数码广场,124.7
江龙村,124.7
王家村,124.7
北市场北1区E区,124.7
兰亭人民医院,124.7
检查院,124.7
鉴水人家,124.7
屏岫村,124.7
建国村,124.7
寺池,124.7
严巷头村,124.7
名城阳光,124.7
白马新村,124.7
庆盛集团,124.7
翡翠公馆,124.7
柿园新村,124.7
汉帛线业,124.7
灵芝镇林头村,124.7
金茂世家,124.7
诸暨中学分校,124.7
固若电子,124.7
泥塘村,124.7
西湖新村塘田坊,124.7
西叶家村,124.7
中泽嘉园一期,124.7
大桥村,124.7
滨江苑,124.7
齐贤工商所,124.7
杨家楼草塔支局统包二组,124.7
新昌农商银行,124.7
越秀里8幢等,124.7
桃源村,124.7
新昌商城,124.7
马嵊燕-客户经理,124.7
鉴湖镇中学,124.7
伯龙农贸市场,124.7
璜山北村,124.7
章家村,124.7
中大饲料,124.7
项家桥村,124.7
岩里村,124.7
庆丰和,124.7
莼塘东村,124.7
省消防训练基地,124.7
新屯南村,124.7
城东五村,124.7
华舍商城,124.7
王家湖村,124.7
太阳公寓,124.7
国公花苑,124.7
兰州村,124.7
永顺窗帘,124.7
雅璜村,124.7
运河首府,124.7
鲁东村,124.7
先锋村,124.7
白鹭香溪,124.7
盾安福邸,124.7
曲山,124.7
盛兆坞一村,124.7
大湖头村,124.7
农机站,124.7
瑞和园,124.7
八字桥公寓,124.7
振兴新村,124.7
鲁迅故里,124.7
柱山村大唐支局统包六组,124.7
大龙村,124.7
鼎新,124.7
鼓山新村90-110幢,124.7
缪家桥河沿,124.7
平水街村,124.7
视北村,124.7
老袜业城,124.7
合心村,124.7
中行,124.7
新二村,124.7
白马山村,124.7
晋溪村,124.7
木桥村,124.7
新昌文化馆,124.7
孙端开发区,124.7
蒋镇村,124.7
印染总厂,124.7
世纪佳苑,124.7
合成景园润园,124.7
湖坊村,124.7
丰棉村(永丰村),124.7
后岸村拔茅支局统包二组,124.7
烟草大楼,124.7
中安创业园区,124.7
家宜花园,124.7
帝景现代城,124.7
马山派出所,124.7
红岩科技,124.7
时代家园,124.7
城西一苑2,124.7
湖村桥村崇仁统包六组,124.7
舒美特,124.7
越谢叉口工业区,124.7
横湖坊东区,124.7
山贝村,124.7
稽山路沿街商铺,124.7
山隐新村南区,124.7
新昌县民政局,124.7
小百花越剧团,124.7
官元村,124.7
中医院,124.7
中天面料,124.7
二都村,124.7
看守所,124.7
覆卮村,124.7
沃洲村,124.7
神洲大酒店,124.7
湖山小区,124.7
舜皇村,124.7
盛达纺织,124.7
城西工业区,124.7
柯岩派出所,124.7
新昌富豪大酒店,124.7
新神鹰集团,124.7
劳家葑村,124.7
十三亩头,124.7
范油车村,124.7
新昌县建设局,124.7
文化新村,124.7
金南苑小区,124.7
染料城,124.7
下岭脚村,124.7
塔山公园,124.7
浙江石狮商贸城,124.7
银兴花园,124.7
烟草仓库,124.7
金德隆,124.7
人民南路散装水泥办,124.7
上孙居委会,124.7
金山花园,124.7
上虞中医院,124.7
上大路,124.7
洛江村,124.7
枫桥新汽车站,124.7
建塘村,124.7
梅坞村,124.7
应桂岩村,124.7
锦江玫瑰园,124.7
朱王银村城东统包区七组,124.7
坑口村,124.7
海纳体育用品,124.7
丈午居委会,124.7
建发家园,124.7
清河明苑住商小区,124.7
明珠花苑,124.7
西南门村,124.7
浣纱北路29号,124.7
中惠百货商厦,124.7
新建新村,124.7
道墟居委会(道墟统包五组),124.7
龙华精细化工等,124.7
上京村,124.7
三江园区5,124.7
新昌工商银行,124.7
绍兴市第七医院,124.7
天一阁小区,124.7
沥东村,124.7
越东小区,124.7
中奢壹站,124.7
城中小区,124.7
观澜豪庭,124.7
茅洋村,124.7
丹青工具,124.7
山山苑小区,124.7
檀溪村,124.7
新回头村,124.7
安康寺,124.7
大联村,124.7
唯美品格,124.7
西青村,124.7
永盛针织,124.7
文锦园,124.7
未落网格,124.7
兴盛控股,124.7
水岸新城,124.7
县前巷,124.7
浦西村,124.7
菱塘，旦旦新村,124.7
华程花苑,124.7
永利大厦,124.7
横湖坊西区,124.7
回山村回山支局统包二组,124.7
元垄清水苑,124.7
宋小燕-政企经理,124.7
王渡口村,124.7
下石演村新村,124.7
金通浅水湾,124.7
步行街南,124.7
恒力粉碎设备厂,124.7
华润钢业,124.7
三和锦苑,124.7
东龙山村,124.7
东安三区,124.7
园山桥,124.7
陆莉月-商客经理,124.7
尚城国际,124.7
高木,124.7
小佐绿苑,124.7
张伟林-政企经理,124.7
绸缎小区,124.7
投醪河沿街商铺,124.7
三坑村,124.7
